"","ChEMBL ID","Name","Synonyms","Type","Max Phase","Molecular Weight","Targets"
"806","CHEMBL24171","BERGAPTEN","5-METHOXYPSORALEN|BERGAPTAN|BERGAPTEN|BERGAPTENE|Bergapten|GERALEN|HERACLIN|MAJUDIN|METHOXSALEN RELATED COMPOUND A|NSC-95437","Small molecule",4,216.19,119
"807","CHEMBL1939839",NA,"NSC-112922","Small molecule",0,240.26,61
"808","CHEMBL273019","BERGENIN","BERGENIN|BERGENINUM|NSC-661749|NSC-757796|YANBAICAISU","Small molecule",0,328.27,39
"809","CHEMBL451983","ENCECALIN","Encecalin","Small molecule",0,232.28,17
"810","CHEMBL1971693",NA,NA,"Small molecule",0,365.39,55
"811","CHEMBL445279","(+)-MAACKIAIN",NA,"Small molecule",0,284.27,10
"812","CHEMBL2002847",NA,NA,"Small molecule",0,341.41,55
"813","CHEMBL485998","FRIEDELINE","Friedelin|Friedeline","Small molecule",0,426.73,25
"814","CHEMBL3039091","OBLIQUIN",NA,"Small molecule",0,244.25,2
"815","CHEMBL514923","CLEISTANTHIN","Cleistanthin","Small molecule",0,540.52,9
"816","CHEMBL491693","MUNDULINOL","Mundulinol","Small molecule",0,406.48,9
"817","CHEMBL2425666",NA,NA,"Small molecule",0,432.51,5
"818","CHEMBL32749","FERULATE","Ferulic acid","Small molecule",0,194.19,268
"819","CHEMBL560627",NA,NA,"Small molecule",0,242.27,8
"820","CHEMBL459834","MATAIRESINOSIDE","Matairesinoside","Small molecule",0,520.53,4
"821","CHEMBL74838",NA,NA,"Small molecule",0,330.29,60
"822","CHEMBL416","METHOXSALEN","8-METHOXSALEN|8-METHOXYPSORALEN|8-MOP|DELTASORALEN|MELADININE|METHOXSALEN|METOXALEN|Methoxsalen|NSC-45923|OXSORALEN-ULTRA|OXYPSORALEN|Oxsoralen|PUVALEN|PUVASORALEN-8|SM-88 COMPONENT METHOXSALEN|UVADEX|VITPSO|XANTHOTOXIN","Small molecule",4,216.19,250
"823","CHEMBL2000054",NA,NA,"Small molecule",0,318.46,69
"824","CHEMBL1980572",NA,NA,"Small molecule",0,430.45,59
"825","CHEMBL475676","CASEAMEMBRIN A",NA,"Small molecule",0,546.7,6
"826","CHEMBL1957116","HARMIC ACID METHYL ESTER","Harmic Acid Methyl Ester","Small molecule",0,256.26,7
"827","CHEMBL689","MANNITOL","ARIDOL KIT|Alexitol sodium|BRONCHITOL|CORDYCEPIC ACID|CRYSTALLINE MANNITOL EXTRA-FINE|CRYSTALLINE MANNITOL FINE|CRYSTALLINE MANNITOL STANDARD|D-(-)-MANNITOL|D-MANNITOL|Diosmol|E-421|E421|INS NO.421|INS-421|ISOMALT IMPURITY, MANNITOL-|MANNA SUGAR|MANNITE|MANNITOL|MANNITOL 200|MANNITOL 2080|MANNITOL 25|MANNITOL 300|MANNITOL 35|MANNITOL 60|MANNITOL M300|MANNITOL, D-|MANNITOLUM|MANNOGEM 2080|Mannite|Mannitol|NSC-407017|Osmitrol|PEARLITOL 160 C|PEARLITOL 200 SD|PEARLITOL 25 C|PEARLITOL 300 DC|PEARLITOL 50 C|Resectisol","Small molecule",4,182.17,149
"828","CHEMBL3109461",NA,NA,"Small molecule",0,460.74,4
"829","CHEMBL325222",NA,NA,"Small molecule",0,756.9,3
"830","CHEMBL510560",NA,NA,"Small molecule",0,394.42,58
"831","CHEMBL228565","ELAEODENDROSIDE F","Elaeodendroside F","Small molecule",0,574.67,5
"832","CHEMBL483208","NEOISOSTEGANE","Neoisostegane","Small molecule",0,414.45,1
"833","CHEMBL482587",NA,"15R-Hydroxytrametenolic Acid","Small molecule",0,472.71,1
"834","CHEMBL123","ELLIPTECINE","Ellipticine|TCMDC-125546","Small molecule",0,246.31,283
"835","CHEMBL242273","SAFROLE","SAFROLE|Safrole|Shikimol","Small molecule",0,162.19,140
"836","CHEMBL2152451","ISOPATRISCABROL","Isopatriscabrol","Small molecule",0,200.23,2
"837","CHEMBL168","OLEANOLIC_ACID","NSC-114945","Small molecule",0,456.71,197
"838","CHEMBL517597",NA,NA,"Small molecule",0,440.71,8
"839","CHEMBL207878","CESPITULACTONE A MONOACETATE","Cespitulactone A Monoacetate","Small molecule",0,362.47,2
"840","CHEMBL2409235",NA,NA,"Small molecule",0,374.35,6
"841","CHEMBL521803",NA,"Triptogelin C-1","Small molecule",0,516.59,3
"842","CHEMBL462795","CALENDULADIOL","Calenduladiol","Small molecule",0,442.73,53
"843","CHEMBL1783105","VERAGUAMIDE A","Veraguamide A","Small molecule",0,767.8,3
"844","CHEMBL485998","FRIEDELINE","Friedelin|Friedeline","Small molecule",0,426.73,25
"845","CHEMBL1817922","Swerilactone O","Swerilactone O","Small molecule",0,216.24,2
"846","CHEMBL483825",NA,"(-)-Roemerine","Small molecule",0,279.34,22
"847","CHEMBL1223852",NA,"Alpha-Tocopherylquinone","Small molecule",0,446.72,27
"848","CHEMBL165","RESVERATROL","(E)-RESVERATROL|3,5,4'-Trihydroxy-trans-stilbene|BIA 6-512|BIA-6-512|BIOFORT|CA 1201|CUSPIDATIN|MELINJO RESVERATROL 20|NSC-327430|POLYGONIN|RESVERATROL|RESVERATROL P 5|RESVERATROL(E)-FORM|RESVIDA|SRT 501M|TRANS-RESVERATROL","Small molecule",3,228.25,451
"849","CHEMBL3622817",NA,NA,"Small molecule",0,332.44,3
"850","CHEMBL258445",NA,NA,"Small molecule",0,458.73,2
"851","CHEMBL457606",NA,"(+)-Hippeastrine","Small molecule",0,315.33,13
"852","CHEMBL513223","CATALPOL","Catalpol","Small molecule",0,362.33,23
"853","CHEMBL295602","METHYL BETULINATE","Methyl betulinate|betulinic acid methylester","Small molecule",0,470.74,72
"854","CHEMBL317221",NA,NA,"Small molecule",0,270.28,6
"855","CHEMBL1689806","CLAUSINE K","Clausine K","Small molecule",0,271.27,7
"856","CHEMBL517297",NA,"Blumiolide-B","Small molecule",0,332.44,2
"857","CHEMBL463692",NA,NA,"Small molecule",0,382.37,2
"858","CHEMBL448283",NA,NA,"Small molecule",0,233.06,2
"859","CHEMBL234717",NA,NA,"Small molecule",0,356.33,2
"860","CHEMBL455869",NA,NA,"Small molecule",0,436.63,5
"861","CHEMBL3398367",NA,NA,"Small molecule",0,944,7
"862","CHEMBL510022",NA,"(-)-Repandine","Small molecule",0,608.74,3
"863","CHEMBL1284","3,4-DIHYDROXYPHENYLACETIC ACID","3,4-Dihydroxyphenylacetic Acid (Dopac)","Small molecule",0,168.15,56
"864","CHEMBL1927326","CLAUSZOLINE K","Clauszoline K|Clauszoline-K","Small molecule",0,225.25,9
"865","CHEMBL1672002","THYMOQUINONE","NSC-2228|P-CYMENE-2,5-DIONE|P-MENTHA-3,6-DIENE-2,5-DIONE|THYMOQUINON|THYMOQUINONE","Small molecule",2,164.2,30
"866","CHEMBL464360","EMODIN 8-O-BETA-D-GLUCOPYRANOSIDE","Emodin 8-glucoside","Small molecule",0,432.38,5
"867","CHEMBL428955","NONACOSANE","Nonacosane","Small molecule",0,408.8,1
"868","CHEMBL3263078",NA,NA,"Small molecule",0,394.4,7
"869","CHEMBL1795469","CANDIDUSIN C","Candidusin C","Small molecule",0,366.37,4
"870","CHEMBL459815","GEROQUINOL","GERANYLHYDROQUINONE|GEROQUINOL","Small molecule",0,246.35,17
"871","CHEMBL2297541",NA,NA,"Small molecule",0,152.24,3
"872","CHEMBL519099","(+)-EUDESMIN","(+)-Eudesmin|(+)-Pinoresinol Dimethyl Ether","Small molecule",0,386.44,17
"873","CHEMBL501682",NA,NA,"Small molecule",0,913.11,4
"874","CHEMBL497937",NA,NA,"Small molecule",0,304.43,7
"875","CHEMBL503062","PICRASINOSIDE H","Picrasinoside H","Small molecule",0,612.67,6
"876","CHEMBL505832",NA,NA,"Small molecule",0,1429.6,3
"877","CHEMBL455041","ALPHA-PHELLANDRENE","Alpha-Phellandrene","Small molecule",0,136.24,4
"878","CHEMBL509319",NA,NA,"Small molecule",0,190.2,11
"879","CHEMBL3589108",NA,NA,"Small molecule",0,552.49,2
"880","CHEMBL1915218",NA,"8-Hydroxydroserone","Small molecule",0,220.18,5
"881","CHEMBL1969511",NA,NA,"Small molecule",0,386.36,58
"882","CHEMBL510022",NA,"(-)-Repandine","Small molecule",0,608.74,3
"883","CHEMBL289191","LUPEOL","Clerodol|Fagarasterol|Farganasterol|Lupeol|Monogynol B","Small molecule",0,426.73,149
"884","CHEMBL289191","LUPEOL","Clerodol|Fagarasterol|Farganasterol|Lupeol|Monogynol B","Small molecule",0,426.73,149
"885","CHEMBL168","OLEANOLIC_ACID","NSC-114945","Small molecule",0,456.71,197
"886","CHEMBL490352",NA,NA,"Small molecule",0,272.3,1
"887","CHEMBL483708","DEHYDROPIPERNOLINE","Dehydropipernoline|Dehydropipernonaline","Small molecule",0,339.44,6
"888","CHEMBL483012","CANOPHYLLOL","Canophyllol","Small molecule",0,442.73,8
"889","CHEMBL239296",NA,"3 Beta-Acetyl Tormentic Acid","Small molecule",0,530.75,10
"890","CHEMBL3808706",NA,NA,"Small molecule",0,416.65,5
"891","CHEMBL503938","EUPARIN","Euparin","Small molecule",0,216.24,28
"892","CHEMBL24171","BERGAPTEN","5-METHOXYPSORALEN|BERGAPTAN|BERGAPTEN|BERGAPTENE|Bergapten|GERALEN|HERACLIN|MAJUDIN|METHOXSALEN RELATED COMPOUND A|NSC-95437","Small molecule",4,216.19,119
"893","CHEMBL511941","CALCICOLIN B",NA,"Small molecule",0,448.51,3
"894","CHEMBL260776",NA,"O-Ethylbakuchiol","Small molecule",0,284.44,4
"895","CHEMBL443462","DEMETHYLENCECALIN","7-Demethylencecalin|Demethylencecalin","Small molecule",0,218.25,27
"896","CHEMBL24171","BERGAPTEN","5-METHOXYPSORALEN|BERGAPTAN|BERGAPTEN|BERGAPTENE|Bergapten|GERALEN|HERACLIN|MAJUDIN|METHOXSALEN RELATED COMPOUND A|NSC-95437","Small molecule",4,216.19,119
"897","CHEMBL515367","XINDONGNIN B",NA,"Small molecule",0,392.49,1
"898","CHEMBL518521",NA,"3-epineoruscogenin","Small molecule",0,428.61,1
"899","CHEMBL454570","ORIDONIN","Ent-Oridonin|Oridonin","Small molecule",0,364.44,46
"900","CHEMBL468974",NA,NA,"Small molecule",0,353.37,2
"901","CHEMBL204860","MATRINE","Matrine","Small molecule",0,248.37,65
"902","CHEMBL255035",NA,"5-O-Methylnaringenin","Small molecule",0,286.28,3
"903","CHEMBL510532","PROSAPOGENIN 2","prosapogenin 2","Small molecule",0,956.13,2
"904","CHEMBL1993326",NA,NA,"Small molecule",0,518.69,61
"905","CHEMBL251254","HYPEROSIDE","Hyperoside","Small molecule",0,464.38,65
"906","CHEMBL168","OLEANOLIC_ACID","NSC-114945","Small molecule",0,456.71,197
"907","CHEMBL1172810","HAEMANTHAMINE","Haemanthamine","Small molecule",0,301.34,12
"908","CHEMBL445279","(+)-MAACKIAIN",NA,"Small molecule",0,284.27,10
"909","CHEMBL511941","CALCICOLIN B",NA,"Small molecule",0,448.51,3
"910","CHEMBL510133","Swinholide A","Swinholide A","Small molecule",0,1389.89,4
"911","CHEMBL251254","HYPEROSIDE","Hyperoside","Small molecule",0,464.38,65
"912","CHEMBL1985317",NA,NA,"Small molecule",0,202.25,58
"913","CHEMBL32749","FERULATE","Ferulic acid","Small molecule",0,194.19,268
"914","CHEMBL73991","TERNATIN","Ternatin","Small molecule",0,374.35,75
"915","CHEMBL168","OLEANOLIC_ACID","NSC-114945","Small molecule",0,456.71,197
"916","CHEMBL1773904","GALACTITOL","Galactitol","Small molecule",0,182.17,7
"917","CHEMBL1971693",NA,NA,"Small molecule",0,365.39,55
"918","CHEMBL3039425","LINAMARIN",NA,"Small molecule",0,247.25,2
"919","CHEMBL24171","BERGAPTEN","5-METHOXYPSORALEN|BERGAPTAN|BERGAPTEN|BERGAPTENE|Bergapten|GERALEN|HERACLIN|MAJUDIN|METHOXSALEN RELATED COMPOUND A|NSC-95437","Small molecule",4,216.19,119
"920","CHEMBL513197","SANDARACOPIMARIC ACID","Sandaracopimaric Acid","Small molecule",0,302.46,11
"921","CHEMBL2023368",NA,"Rel-Uvaricin B","Small molecule",0,622.93,3
"922","CHEMBL227113","LOLIOLIDE","(3S,5R)-Loliolide|Loliolide","Small molecule",0,196.25,17
"923","CHEMBL24171","BERGAPTEN","5-METHOXYPSORALEN|BERGAPTAN|BERGAPTEN|BERGAPTENE|Bergapten|GERALEN|HERACLIN|MAJUDIN|METHOXSALEN RELATED COMPOUND A|NSC-95437","Small molecule",4,216.19,119
"924","CHEMBL400329",NA,NA,"Small molecule",0,330.42,2
"925","CHEMBL510031",NA,"F-gitonin","Small molecule",0,1051.18,52
"926","CHEMBL487609",NA,NA,"Small molecule",0,482.75,2
"927","CHEMBL23236","BETULIN","Betulin","Small molecule",0,442.73,154
"928","CHEMBL464360","EMODIN 8-O-BETA-D-GLUCOPYRANOSIDE","Emodin 8-glucoside","Small molecule",0,432.38,5
"929","CHEMBL469717",NA,"Ar-Curcumene","Small molecule",0,202.34,5
"930","CHEMBL495949","CALOTROPIN","Calotropin","Small molecule",0,532.63,71
"931","CHEMBL366760",NA,NA,"Small molecule",0,354.31,6
"932","CHEMBL1940084",NA,"(+)-tuberiferin","Small molecule",0,246.31,5
"933","CHEMBL428955","NONACOSANE","Nonacosane","Small molecule",0,408.8,1
"934","CHEMBL594886","PRENYLETIN 6-METHYL ETHER",NA,"Small molecule",0,260.29,3
"935","CHEMBL233930","ASTRAGALIN","Astragalin|Kaempferol 3-O-Glucoside","Small molecule",0,448.38,66
"936","CHEMBL292945",NA,"5-Methoxy Podophyllotoxin|5-Methoxypodophyllotoxin","Small molecule",0,444.44,5
"937","CHEMBL83527","PTEROSTILBENE","4-(3,5-Dimethoxystyryl)Phenol|PTEROSTILBENE|PTEROSTILBENE, (E)-|Pterostilben|TRANS-PTEROSTILBENE","Small molecule",2,256.3,106
"938","CHEMBL1097579","CYTOGLOBOSIN C","Cytoglobosin C","Small molecule",0,530.67,3
"939","CHEMBL486393","LUPENONE","Lupenone|Lupeone","Small molecule",0,424.71,38
"940","CHEMBL462801","Rapanone",NA,"Small molecule",0,322.45,14
"941","CHEMBL306946","TRYPTANTHRIN","GNF-Pf-2691|TCMDC-125859","Small molecule",0,248.24,139
"942","CHEMBL2252750","DEMETHYLCRYPTOJAPONOL",NA,"Small molecule",0,316.44,20
"943","CHEMBL2148106","DEBROMOAPLYSIATOXIN","Debromoaplysiatoxin","Small molecule",0,592.73,18
"944","CHEMBL22969",NA,NA,"Small molecule",0,810.99,57
"945","CHEMBL557810",NA,"5-Methoxymethylrhazinilam","Small molecule",0,338.45,2
"946","CHEMBL452751","PHELLOPTERIN","Phellopterin","Small molecule",0,300.31,32
"947","CHEMBL151988",NA,NA,"Small molecule",0,254.25,5
"948","CHEMBL549613","CALANHYDROQUINONE C","Calanhydroquinone C","Small molecule",0,302.33,7
"949","CHEMBL187460","CRYPTOTANSHINONE","Cryptotanshinone","Small molecule",0,296.37,144
"950","CHEMBL463108",NA,"5-O-Ethylembelin","Small molecule",0,322.44,4
"951","CHEMBL204747",NA,"(+)-9Alpha-Hydroxymatrine","Small molecule",0,264.37,9
"952","CHEMBL479020",NA,"Alpha-Zingiberene","Small molecule",0,204.36,2
"953","CHEMBL479035",NA,"4-Ketopinoresinol","Small molecule",0,372.37,9
"954","CHEMBL105912","RASPBERRYKETONE","Raspberry Ketone|Raspberryketone","Small molecule",0,164.2,4
"955","CHEMBL451983","ENCECALIN","Encecalin","Small molecule",0,232.28,17
"956","CHEMBL478772","TOTARAL","Totaral","Small molecule",0,300.44,14
"957","CHEMBL1254271","GENTISIDE F","Gentiside F","Small molecule",0,420.63,1
"958","CHEMBL478172",NA,NA,"Small molecule",0,376.41,2
"959","CHEMBL475560",NA,"7Alpha,20-Dihydroxyannonene","Small molecule",0,318.46,1
"960","CHEMBL251254","HYPEROSIDE","Hyperoside","Small molecule",0,464.38,65
"961","CHEMBL2036658",NA,"3Alpha-Hydroxymasticadienonic Acid","Small molecule",0,456.71,4
"962","CHEMBL461985",NA,NA,"Small molecule",0,192.21,12
"963","CHEMBL47386","EPIGALLOCATECHIN","(-)-Epigallocatechin|Epigallocatechin","Small molecule",0,306.27,116
"964","CHEMBL455041","ALPHA-PHELLANDRENE","Alpha-Phellandrene","Small molecule",0,136.24,4
"965","CHEMBL559945","BETA-IONONE","Beta-Ionone","Small molecule",0,192.3,13
"966","CHEMBL455041","ALPHA-PHELLANDRENE","Alpha-Phellandrene","Small molecule",0,136.24,4
"967","CHEMBL2386702",NA,NA,"Small molecule",0,522.59,4
"968","CHEMBL1812481","EUPHOSALICIN","Euphosalicin","Small molecule",0,820.85,4
"969","CHEMBL233930","ASTRAGALIN","Astragalin|Kaempferol 3-O-Glucoside","Small molecule",0,448.38,66
"970","CHEMBL289191","LUPEOL","Clerodol|Fagarasterol|Farganasterol|Lupeol|Monogynol B","Small molecule",0,426.73,149
"971","CHEMBL689","MANNITOL","ARIDOL KIT|Alexitol sodium|BRONCHITOL|CORDYCEPIC ACID|CRYSTALLINE MANNITOL EXTRA-FINE|CRYSTALLINE MANNITOL FINE|CRYSTALLINE MANNITOL STANDARD|D-(-)-MANNITOL|D-MANNITOL|Diosmol|E-421|E421|INS NO.421|INS-421|ISOMALT IMPURITY, MANNITOL-|MANNA SUGAR|MANNITE|MANNITOL|MANNITOL 200|MANNITOL 2080|MANNITOL 25|MANNITOL 300|MANNITOL 35|MANNITOL 60|MANNITOL M300|MANNITOL, D-|MANNITOLUM|MANNOGEM 2080|Mannite|Mannitol|NSC-407017|Osmitrol|PEARLITOL 160 C|PEARLITOL 200 SD|PEARLITOL 25 C|PEARLITOL 300 DC|PEARLITOL 50 C|Resectisol","Small molecule",4,182.17,149
"972","CHEMBL494864","ROSMADIAL","Rosmadial","Small molecule",0,344.41,5
"973","CHEMBL451919","Primin",NA,"Small molecule",0,208.26,8
"974","CHEMBL1092320","ANGELOYLGOMISIN H","Angeloylgomisin H","Small molecule",0,500.59,4
"975","CHEMBL1967321",NA,NA,"Small molecule",0,278.44,55
"976","CHEMBL226507","SINENSETIN","Sinensetin","Small molecule",0,372.37,36
"977","CHEMBL51628","UMBELLIFERONE","NSC-019790","Small molecule",0,162.14,171
"978","CHEMBL486393","LUPENONE","Lupenone|Lupeone","Small molecule",0,424.71,38
"979","CHEMBL241608","CALYCOSIN","Calycosin","Small molecule",0,284.27,34
"980","CHEMBL289191","LUPEOL","Clerodol|Fagarasterol|Farganasterol|Lupeol|Monogynol B","Small molecule",0,426.73,149
"981","CHEMBL503200",NA,NA,"Small molecule",0,294.35,2
"982","CHEMBL3185121",NA,NA,"Small molecule",0,220.31,4
"983","CHEMBL21745","TECTOQUINONE","2-Methyl-Anthraquinone|2-Methylanthraquinone","Small molecule",0,222.24,14
"984","CHEMBL320295","O,O'-DIMETHYLCAFFEIC ACID","O,O'-Dimethylcaffeic Acid","Small molecule",0,208.21,31
"985","CHEMBL2087220",NA,NA,"Small molecule",0,304.34,4
"986","CHEMBL362071","COPTISINE",NA,"Small molecule",0,320.32,6
"987","CHEMBL446299","NOOTKATONE","(+)-Nootkatone|Nootkatone","Small molecule",0,218.34,12
"988","CHEMBL540481","APIGENOSYLIDE A","Apigenosylide A","Small molecule",0,858.89,1
"989","CHEMBL513117","KOABURASIDE","Koaburaside","Small molecule",0,332.31,10
"990","CHEMBL258445",NA,NA,"Small molecule",0,458.73,2
"991","CHEMBL1800811","MADAGASCIN","Madagascin","Small molecule",0,338.36,5
"992","CHEMBL470462",NA,"3-Epi-Taraxerol","Small molecule",0,426.73,1
"993","CHEMBL1215880",NA,"Epi-Pandamarilactonine-H","Small molecule",0,293.36,3
"994","CHEMBL464402","DALRUBONE","Dalrubone","Small molecule",0,310.35,11
"995","CHEMBL1976285",NA,NA,"Small molecule",0,288.39,58
"996","CHEMBL510107","CASEAMEMBRIN D","Caseamembrin D","Small molecule",0,604.74,4
"997","CHEMBL402744",NA,"(2S)-7-Hydroxyflavanone","Small molecule",0,240.26,10
"998","CHEMBL1923080","SACCHARUMOSIDE C","Saccharumoside C","Small molecule",0,462.4,3
"999","CHEMBL1077094","LONGIPEDLACTONE P","Longipedlactone P","Small molecule",0,570.68,5
"1000","CHEMBL463045","JABOROSALACTONE 1","Jaborosalactone 1|Jaborosalactone1","Small molecule",0,464.56,8
"1001","CHEMBL478085",NA,NA,"Small molecule",0,408.45,1
"1002","CHEMBL3290504",NA,NA,"Small molecule",0,386.4,2
"1003","CHEMBL87333","CIS-RESVERATROL","(Z)-Resveratrol|Cis-Resveratrol","Small molecule",0,228.25,54
"1004","CHEMBL485998","FRIEDELINE","Friedelin|Friedeline","Small molecule",0,426.73,25
"1005","CHEMBL286796","ETHYL FERULATE","Ethyl Ferulate","Small molecule",0,222.24,25
"1006","CHEMBL486393","LUPENONE","Lupenone|Lupeone","Small molecule",0,424.71,38
"1007","CHEMBL483414","PYRAMIDATINE","Pyramidatine","Small molecule",0,322.41,8
"1008","CHEMBL447997",NA,"Iso-Gamma-Fagarine","Small molecule",0,229.24,11
"1009","CHEMBL269277","BETULINIC ACID",".BETA.-BETULINIC ACID|ALS-357|BETULIC ACID|BETULINIC ACID|LUPATIC ACID|MAIRIN|NSC-113090|NSC-677578","Small molecule",1,456.71,245
"1010","CHEMBL23236","BETULIN","Betulin","Small molecule",0,442.73,154
"1011","CHEMBL469628","GLOCHIDONE","Glochidone","Small molecule",0,422.7,18
"1012","CHEMBL463492","MUNETONE","Munetone","Small molecule",0,416.47,1
"1013","CHEMBL195296","SUGIOL","Sugiol","Small molecule",0,300.44,21
"1014","CHEMBL2206793","MANSONONE G","Mansonone G","Small molecule",0,244.29,3
"1015","CHEMBL1087024",NA,"(3R)-Mucronulatol","Small molecule",0,302.33,2
"1016","CHEMBL518542","SPATHULENOL","(+)-Spathulenol|Spathulenol|Spatulenol","Small molecule",0,220.36,18
"1017","CHEMBL1977780",NA,NA,"Small molecule",0,426.73,60
"1018","CHEMBL239075","EUSCAPHIC ACID","Euscaphic Acid","Small molecule",0,488.71,28
"1019","CHEMBL475478","SMILASIDE B","smilaside B","Small molecule",0,736.68,6
"1020","CHEMBL487606","BARRINGTOGENOL C","Barringtogenol C","Small molecule",0,490.73,8
"1021","CHEMBL47386","EPIGALLOCATECHIN","(-)-Epigallocatechin|Epigallocatechin","Small molecule",0,306.27,116
"1022","CHEMBL370963",NA,"5,6,7,3',4',5'-Hexamethoxy Flavone|5,6,7,3',4',5'-Hexamethoxyflavone","Small molecule",0,402.4,11
"1023","CHEMBL465860",NA,"Eudesmane-4Alpha,11-Diol","Small molecule",0,240.39,2
"1024","CHEMBL447335","STIGMASTEROL GLUCOSIDE","Stigmasterol glucoside","Small molecule",0,574.84,9
"1025","CHEMBL2036080",NA,NA,"Small molecule",0,722.91,6
"1026","CHEMBL442990",NA,NA,"Small molecule",0,332.44,2
"1027","CHEMBL1097683",NA,"Hydroxy-3,7-Dimethoxyflavone","Small molecule",0,298.29,9
"1028","CHEMBL469628","GLOCHIDONE","Glochidone","Small molecule",0,422.7,18
"1029","CHEMBL253474","MUCRONULATOL","(3S)-Mucronulatol|Mucronulatol","Small molecule",0,302.33,8
"1030","CHEMBL373432","BIKAVERIN","Bikaverin","Small molecule",0,382.32,59
"1031","CHEMBL1987496",NA,NA,"Small molecule",0,244.21,56
"1032","CHEMBL376915",NA,NA,"Small molecule",0,340.38,15
"1033","CHEMBL555196","SILVESTROL","(-)-Silvestrol|Silvestrol","Small molecule",0,654.67,24
"1034","CHEMBL3437595",NA,NA,"Small molecule",0,274.27,18
"1035","CHEMBL510107","CASEAMEMBRIN D","Caseamembrin D","Small molecule",0,604.74,4
"1036","CHEMBL1284","3,4-DIHYDROXYPHENYLACETIC ACID","3,4-Dihydroxyphenylacetic Acid (Dopac)","Small molecule",0,168.15,56
"1037","CHEMBL393222","WIGHTEONE","Wighteone","Small molecule",0,338.36,23
"1038","CHEMBL444160",NA,NA,"Small molecule",0,236.23,16
"1039","CHEMBL1672002","THYMOQUINONE","NSC-2228|P-CYMENE-2,5-DIONE|P-MENTHA-3,6-DIENE-2,5-DIONE|THYMOQUINON|THYMOQUINONE","Small molecule",2,164.2,30
"1040","CHEMBL235429","LAURIFOLINE","Laurifoline","Small molecule",0,342.42,2
"1041","CHEMBL238845",NA,"(-)-Medicarpin","Small molecule",0,270.28,73
"1042","CHEMBL596222",NA,NA,"Small molecule",0,220.18,4
"1043","CHEMBL517212","LYSCAMINE","Lyscamine","Small molecule",0,311.34,2
"1044","CHEMBL464198",NA,NA,"Small molecule",0,582.6,19
"1045","CHEMBL48310","HINOKITIOL","beta-thujaplicin","Small molecule",0,164.2,146
"1046","CHEMBL225700","ARTEMETIN","Artemetin|Artemisetin","Small molecule",0,388.37,21
"1047","CHEMBL3318191",NA,NA,"Small molecule",0,324.46,4
"1048","CHEMBL403228",NA,"2'-Hydroxybiochanin A","Small molecule",0,300.27,5
"1049","CHEMBL251254","HYPEROSIDE","Hyperoside","Small molecule",0,464.38,65
"1050","CHEMBL562046","RABDOKUNMIN D","Rabdokunmin D","Small molecule",0,350.46,8
"1051","CHEMBL1284","3,4-DIHYDROXYPHENYLACETIC ACID","3,4-Dihydroxyphenylacetic Acid (Dopac)","Small molecule",0,168.15,56
"1052","CHEMBL225870",NA,NA,"Small molecule",0,442.73,9
"1053","CHEMBL168","OLEANOLIC_ACID","NSC-114945","Small molecule",0,456.71,197
"1054","CHEMBL486393","LUPENONE","Lupenone|Lupeone","Small molecule",0,424.71,38
"1055","CHEMBL465851",NA,"Heptadecane-1,8-Diol","Small molecule",0,272.47,4
"1056","CHEMBL510031",NA,"F-gitonin","Small molecule",0,1051.18,52
"1057","CHEMBL269277","BETULINIC ACID",".BETA.-BETULINIC ACID|ALS-357|BETULIC ACID|BETULINIC ACID|LUPATIC ACID|MAIRIN|NSC-113090|NSC-677578","Small molecule",1,456.71,245
"1058","CHEMBL508460",NA,"Aristoloterpenate-III","Small molecule",0,557.6,1
"1059","CHEMBL241608","CALYCOSIN","Calycosin","Small molecule",0,284.27,34
