"","np_id","formula","mw","alogp","mlogp","xlogp","hba","hbd","psa","rotatable_bond","rings","heavy_atom","lipinski_failure"
"562","NPC116850","C14H16O9",328.08,-2.8389,2.01,-2.021,6,5,145.91,8,3,23,0
"563","NPC3906","C22H25NO6",399.17,-1.1088,3.11,0.56,4,1,86.58,11,4,29,0
"564","NPC311702","C29H40O5",468.29,1.6212,4.1,4.146,5,1,88.51,12,4,34,0
"565","NPC51579","C56H90O25",1162.58,-4.7119,4.87,1.361,25,12,378.43,35,10,81,3
"566","NPC98069","C20H24O6",360.16,-1.1444,3,0.581,6,1,82.06,2,6,26,0
"567","NPC133671","C21H20O11",448.1,-4.4318,2.56,0.18,7,7,186.37,11,4,32,1
"568","NPC34414","C22H14O6",374.08,-0.4497,3.22,1.01,4,2,108.74,5,4,28,0
"569","NPC254509","C31H52O",440.4,2.633,4.76,12.365,1,1,20.23,13,5,32,1
"570","NPC30009","C21H20O7",384.12,-1.0772,3,1.77,2,1,83.45,6,5,28,0
"571","NPC256925","C19H20O7",360.12,-1.3988,2.78,1.172,2,4,116.45,11,3,26,0
"572","NPC114306","C42H64O14",792.43,-0.7503,4.54,3.145,14,2,178.04,24,7,56,2
"573","NPC126664","C8H15NO4",189.1,-2.3448,1.79,-1.792,5,4,84.16,4,2,13,0
"574","NPC251170","C20H34O3",322.25,1.5739,3.33,3.566,3,2,57.53,11,2,23,0
"575","NPC133671","C21H20O11",448.1,-4.4318,2.56,0.18,7,7,186.37,11,4,32,1
"576","NPC192638","C30H50O",426.39,3.2313,4.65,11.901,1,1,20.23,9,5,31,1
"577","NPC148757","C21H22O5",354.15,0.4715,3.22,2.886,1,2,75.99,9,3,26,0
"578","NPC128730","C14H14O3",230.09,1.2325,2.67,5.295,2,0,35.53,7,1,17,1
"579","NPC193666","C20H20O6",356.13,-1.8128,3,2.13,2,1,66.38,5,5,26,0
"580","NPC31279","C10H10O2",162.07,0.726,2.34,2.93,0,0,18.46,2,2,12,0
"581","NPC137750","C20H28O2",300.21,0.4885,3.44,6.342,1,1,37.3,7,3,22,1
"582","NPC476934","C22H28O5",372.19,1.093,3.33,2.708,5,0,69.67,6,2,27,0
"583","NPC264317","C30H48O3",456.36,2.3495,4.43,9.407,3,2,57.53,10,5,33,1
"584","NPC229213","C8H9BrO3",231.97,-0.072,1.9,1.232,1,2,49.69,6,1,12,0
"585","NPC67857","C59H96O25",1204.62,-5.2515,5.2,3.247,25,14,392.59,36,10,84,3
"586","NPC192638","C30H50O",426.39,3.2313,4.65,11.901,1,1,20.23,9,5,31,1
"587","NPC13171","C17H24O11",404.13,-3.6298,2.12,-2.551,11,6,175.37,13,3,28,2
"588","NPC235053","C30H46O4",470.34,1.6045,4.32,5.985,4,3,77.76,12,5,34,1
"589","NPC49074","C17H24O9",372.14,-2.2917,2.34,-0.417,6,5,138.07,14,2,26,0
"590","NPC281780","C25H32O7",444.21,-0.9799,3.44,3.766,3,2,94.45,16,3,32,0
"591","NPC258780","C30H26O6",482.17,-1.6952,4.1,4.56,0,4,99.38,9,6,36,0
"592","NPC210434","C18H13NO3",291.09,-0.3674,3,3.348,2,0,48.42,4,4,22,0
"593","NPC176775","C19H18O7",358.11,-1.1711,2.78,1.717,1,1,83.45,10,3,26,0
"594","NPC133671","C21H20O11",448.1,-4.4318,2.56,0.18,7,7,186.37,11,4,32,1
"595","NPC33320","C12H8O4",216.04,0.0641,2.34,1.69,1,0,48.67,2,3,16,0
"596","NPC133671","C21H20O11",448.1,-4.4318,2.56,0.18,7,7,186.37,11,4,32,1
"597","NPC275690","C34H38O16",702.22,-3.1122,3.44,0.224,11,4,199.52,18,7,50,1
"598","NPC307063","C30H50O",426.39,3.2175,4.65,12.613,1,0,17.07,8,5,31,1
"599","NPC152477","C23H22O7",410.14,-0.4478,3.22,1.558,2,1,83.45,7,5,30,0
"600","NPC214030","C10H16O4",200.1,-0.9577,2.12,0.268,4,2,66.76,4,2,14,0
"601","NPC473780","C35H64O6",580.47,-8.1153,4.65,10.114,6,3,96.22,31,2,41,2
"602","NPC176893","C15H12O3",240.08,-0.7389,2.78,3.145,0,3,60.69,4,3,18,0
"603","NPC53740","C16H22O3",262.16,1.3027,2.89,3.052,1,3,60.69,11,1,19,0
"604","NPC36181","C24H24O5",392.16,0.5655,3.55,6.451,2,2,83.83,11,3,29,1
"605","NPC274327","C18H16O7",344.09,-1.5796,2.67,1.198,1,2,94.45,9,3,25,0
"606","NPC472851","C20H30O5",350.21,1.3749,3.11,2.31,5,2,75.99,8,2,25,0
"607","NPC250046","C31H40O10",572.26,-0.1162,3.77,4.775,10,3,156.66,17,4,41,0
"608","NPC40552","C31H50O3",470.38,1.7348,4.54,9.275,3,1,46.53,11,5,34,1
"609","NPC27239","C12H12O5",236.07,0.1146,2.23,1.163,1,0,53.99,6,2,17,0
"610","NPC286871","C19H24N2O3",328.18,-2.3014,3,2.127,3,1,50.8,4,4,24,0
"611","NPC144863","C24H27NO3",377.2,-0.971,3.66,3.808,1,0,30.93,6,5,28,0
"612","NPC253627","C20H28O2",300.21,0.4885,3.44,6.131,1,1,37.3,7,3,22,1
"613","NPC197107","C15H22O6",298.14,-1.7841,2.45,-1.429,6,4,102.68,7,4,21,0
"614","NPC166884","C24H26O10",474.15,-2.0944,3,1.41,4,1,111.14,12,5,34,0
"615","NPC76376","C20H20O8",388.12,-1.563,2.78,1.957,2,1,92.68,12,3,28,0
"616","NPC7817","C75H124N14O16",1476.93,-2.1714,6.41,9.436,30,14,483.94,67,3,105,4
"617","NPC299706","C26H32O11",520.19,-2.659,3.11,1.307,7,5,164.37,16,4,37,0
"618","NPC260323","C20H30O",286.23,1.3229,3.55,8.211,0,1,20.23,7,3,21,1
"619","NPC297186","C15H12O3",240.08,-0.8233,2.78,4.782,1,2,57.53,5,2,18,0
"620","NPC232021","C26H30O4",406.21,1.1457,3.88,7.522,1,2,66.76,12,3,30,1
"621","NPC94488","C19H30O4",322.21,-3.1839,3.11,6.549,4,1,63.6,15,1,23,2
"622","NPC165904","C21H34O4",350.25,1.0703,3.33,5.816,4,1,55.76,10,3,25,1
"623","NPC45606","C86H138O41",1826.87,-7.8582,6.41,0.188,41,22,636.11,62,13,127,3
"624","NPC1755","C14H12O5",260.07,-1.1783,2.45,1.038,0,2,72.06,6,3,19,0
"625","NPC120172","C28H22O6",454.14,-2.4926,3.88,4.781,0,6,121.38,9,5,34,1
"626","NPC250488","C19H24O9",396.14,-1.3101,2.56,0.391,6,5,145.91,12,3,28,0
"627","NPC110396","C8H8O4",168.04,-0.8026,1.9,0.252,4,0,52.6,4,1,12,0
"628","NPC26974","C29H60",408.47,-7.6734,4.65,16.841,0,0,0,28,0,29,2
"629","NPC329844","C21H22O5",354.15,0.1822,3.22,1.983,2,2,75.99,7,4,26,0
"630","NPC28096","C11H11Br2N5O",386.93,0.1307,1.79,2.369,6,3,73.15,2,4,19,0
"631","NPC75844","C4H3FN2O2",130.02,-0.4409,1.35,-0.503,2,2,66.24,3,1,9,0
"632","NPC93640","C24H30O4",382.21,1.389,3.66,5.065,2,1,55.76,8,4,28,1
"633","NPC220825","C15H14O7",306.07,-2.9543,2.34,-0.128,1,6,130.61,7,3,22,1
"634","NPC125659","C11H14N4O4",266.1,-2.2791,1.79,-1.263,8,4,126.65,6,3,19,0
"635","NPC79449","C22H30O9",438.19,-0.5706,2.89,0.615,9,1,120.89,14,4,31,0
"636","NPC155847","C10H15NO",165.12,0.0247,2.34,1.733,1,1,23.47,6,1,12,0
"637","NPC133671","C21H20O11",448.1,-4.4318,2.56,0.18,7,7,186.37,11,4,32,1
"638","NPC316708","C34H48O9",600.33,1.4324,4.21,7.27,9,2,128.59,23,3,43,2
"639","NPC289883","C15H10O2",222.07,0.1144,2.89,4.397,2,0,34.14,1,3,17,0
"640","NPC189917","C30H48O",424.37,2.6799,4.65,11.557,1,0,17.07,11,5,31,1
"641","NPC207531","C42H48N2O15",820.31,-0.2241,4.21,3.943,17,0,226.95,24,4,59,2
"642","NPC3906","C22H25NO6",399.17,-1.1088,3.11,0.56,4,1,86.58,11,4,29,0
"643","NPC51146","C11H6O3",186.03,0.1159,2.34,2.134,1,0,39.44,0,3,14,0
"644","NPC184049","C15H24O",220.18,1.7158,3,4.157,1,1,20.23,4,3,16,0
"645","NPC73061","C15H8O5",268.04,-1.6406,2.56,2.235,3,2,91.67,3,3,20,0
"646","NPC300017","C8H10O2",138.07,-0.6534,2.12,1.171,1,2,40.46,4,1,10,0
"647","NPC34414","C22H14O6",374.08,-0.4497,3.22,1.01,4,2,108.74,5,4,28,0
"648","NPC96016","C37H49N7O6S3",783.29,-3.3044,3.77,5.678,13,3,250.43,13,6,53,2
"649","NPC7095","C33H42O11",614.27,0.2629,3.88,5.086,11,2,162.73,19,4,44,2
"650","NPC178383","C30H50O2",442.38,2.1406,4.54,9.714,2,2,40.46,10,5,32,1
"651","NPC87394","C19H34O2",294.26,-2.6641,3.33,7.386,2,1,37.3,17,1,21,2
"652","NPC161151","C28H36O8",500.24,-2.1537,3.66,1.245,7,5,144.52,12,5,36,0
"653","NPC92541","C24H27NO3",377.2,-0.971,3.66,4.019,1,0,30.93,6,5,28,0
"654","NPC197107","C15H22O6",298.14,-1.7841,2.45,-1.429,6,4,102.68,7,4,21,0
"655","NPC106510","C15H18O5",278.12,0.0797,2.56,-0.563,5,1,80.67,7,2,20,0
"656","NPC293628","C9H11NO2",165.08,-1.0844,2.12,0.441,3,2,63.32,5,1,12,0
"657","NPC259166","C20H18O5",338.12,-0.1702,3.11,2.982,1,3,86.99,8,3,25,0
"658","NPC53206","C15H10O4",254.06,-0.8062,2.67,1.838,2,2,74.6,3,3,19,0
"659","NPC193666","C20H20O6",356.13,-1.8128,3,2.13,2,1,66.38,5,5,26,0
"660","NPC476934","C22H28O5",372.19,1.093,3.33,2.708,5,0,69.67,6,2,27,0
"661","NPC95898","C12H8N2O4",244.05,-0.9672,2.12,1.214,0,2,91.38,2,3,18,0
"662","NPC51146","C11H6O3",186.03,0.1159,2.34,2.134,1,0,39.44,0,3,14,0
"663","NPC74539","C12H8O4",216.04,0.0641,2.34,1.69,1,0,48.67,2,3,16,0
"664","NPC74539","C12H8O4",216.04,0.0641,2.34,1.69,1,0,48.67,2,3,16,0
"665","NPC128560","C19H19NO4",325.13,-0.4201,3,1.645,1,1,51.16,4,5,24,0
"666","NPC133609","C27H31N3O4",461.23,0.0205,3.66,2.452,6,2,87.15,7,5,34,0
"667","NPC281131","C21H20O12",464.1,-4.8921,2.45,-0.354,7,8,206.6,12,4,33,1
"668","NPC142415","C30H48O3",456.36,2.1298,4.43,9.052,3,2,57.53,10,5,33,1
"669","NPC2476","C20H20O8",388.12,-1.2229,2.78,1.273,1,1,92.68,12,3,28,0
"670","NPC201048","C20H36O2",308.27,1.847,3.44,5.834,2,2,40.46,11,2,22,1
"671","NPC267509","C15H12O5",272.07,-0.4215,2.56,2.361,1,2,75.99,5,3,20,0
"672","NPC58229","C20H22O6",358.14,-0.1617,3,4.059,1,0,63.22,13,2,26,0
"673","NPC166584","C17H14O6",314.08,-1.4679,2.67,1.353,0,1,66.38,3,5,23,0
"674","NPC242611","C35H56O8",604.4,0.3205,4.43,7.164,8,5,136.68,15,6,43,1
"675","NPC168616","C24H26O7",426.17,2.0769,3.33,3.939,1,3,105.45,13,3,31,0
"676","NPC127491","C13H12O2",200.08,0.943,2.67,4.876,2,0,26.3,2,2,15,0
"677","NPC246204","C19H18O8",374.1,-1.9715,2.67,1.438,2,2,103.68,11,3,27,0
"678","NPC292419","C30H52O",428.4,2.4864,4.65,13.026,1,1,20.23,9,5,31,1
"679","NPC207584","C23H24O9",444.14,-1.5524,3,0.815,3,1,101.91,10,5,32,0
"680","NPC133671","C21H20O11",448.1,-4.4318,2.56,0.18,7,7,186.37,11,4,32,1
"681","NPC192638","C30H50O",426.39,3.2313,4.65,11.901,1,1,20.23,9,5,31,1
"682","NPC269367","C12H9NO2",199.06,-0.2059,2.45,2.723,1,0,35.26,2,3,15,0
"683","NPC11799","C13H14O2",202.1,0.7579,2.67,2.26,1,0,26.3,4,2,15,0
"684","NPC190931","C21H25NO5",371.17,-0.6064,3.11,1.397,3,1,66.02,10,3,27,0
"685","NPC204960","C17H18O5",302.12,-1.1908,2.78,3.016,1,2,75.99,10,2,22,0
"686","NPC80230","C22H22O7",398.14,-0.6687,3.11,2.289,2,0,72.45,7,5,29,0
"687","NPC147686","C15H12O4",256.07,-1.3541,2.67,1.86,1,2,66.76,3,3,19,0
"688","NPC30515","C22H32O6",392.22,2.0295,3.22,2.814,6,2,93.06,8,2,28,0
"689","NPC161571","C14H12O3",228.08,-0.9131,2.67,3.436,0,3,60.69,5,2,17,0
"690","NPC150383","C30H46O4",470.34,2.3234,4.32,4.93,4,1,63.6,11,5,34,0
"691","NPC43508","C26H32O11",520.19,-3.251,3.11,0.453,7,6,167.53,17,4,37,1
"692","NPC28280","C27H41NO2",411.31,0.683,4.1,3.646,3,2,41.49,5,6,30,0
"693","NPC31279","C10H10O2",162.07,0.726,2.34,2.93,0,0,18.46,2,2,12,0
"694","NPC171409","C19H14NO4",320.09,-1.7821,3,2.823,0,0,40.8,0,6,24,0
"695","NPC149614","C14H10O5",258.05,-1.3903,2.45,1.133,1,2,75.99,4,3,19,0
"696","NPC86144","C18H17NO3",295.12,-0.4957,3,2.369,1,1,39.72,2,5,22,0
"697","NPC257191","C30H50O2",442.38,1.841,4.54,9.936,2,2,40.46,13,5,32,1
"698","NPC271385","C21H20O10",432.11,-3.0134,2.67,-0.444,7,6,173.98,10,4,31,1
"699","NPC86412","C6H14O6",182.08,-2.9402,1.46,-3.896,6,6,121.38,11,0,12,1
"700","NPC470883","C25H38O9",482.25,-0.2093,3.22,2.363,9,2,136.43,16,2,34,0
"701","NPC26974","C29H60",408.47,-7.6734,4.65,16.841,0,0,0,28,0,29,2
"702","NPC224145","C32H50O3",482.38,2.5563,4.65,10.206,3,0,43.37,11,5,35,1
"703","NPC225854","C16H20O6",308.13,-2.2358,2.56,-0.362,4,4,107.22,7,3,22,0
"704","NPC1991","C11H8O5",220.04,-1.0971,2.12,0.141,3,3,94.83,4,2,16,0
"705","NPC161923","C20H30O2",302.22,1.7675,3.44,6.935,2,1,37.3,6,3,22,1
"706","NPC81222","C31H42O10",574.28,-0.7413,3.77,1.421,10,2,129.98,10,7,41,0
"707","NPC269367","C12H9NO2",199.06,-0.2059,2.45,2.723,1,0,35.26,2,3,15,0
"708","NPC85661","C17H11NO7",341.05,0.0658,2.45,2.79,2,1,108.13,6,4,25,0
"709","NPC475952","C15H24O2",236.18,0.4687,2.89,3.478,2,1,37.3,6,2,17,0
"710","NPC174246","C6H13NO2",131.09,-1.2501,1.79,-1.6,3,2,63.32,7,0,9,0
"711","NPC307063","C30H50O",426.39,3.2175,4.65,12.613,1,0,17.07,8,5,31,1
"712","NPC148270","C17H26O11",406.15,-3.3679,2.12,-2.002,11,6,175.37,13,3,28,2
"713","NPC474245","C30H48O4",472.36,1.609,4.32,5.042,4,2,74.6,15,4,34,1
"714","NPC153008","C18H14O6",326.08,-1.073,2.78,2.552,1,0,63.22,5,4,24,0
"715","NPC113608","C16H20O6",308.13,-2.2358,2.56,-0.362,4,4,107.22,7,3,22,0
"716","NPC300943","C18H16O8",360.08,-2.38,2.56,1.348,2,3,114.68,10,3,26,0
"717","NPC20114","C28H28O11",540.16,-1.3653,3.33,1.332,6,1,120.37,12,6,39,0
"718","NPC76112","C42H38O20",862.2,-6.3452,3.88,0.662,16,12,347.96,21,8,62,2
"719","NPC184624","C26H24O11",512.13,-2.3548,3.11,1.109,6,3,142.37,11,6,37,0
"720","NPC307063","C30H50O",426.39,3.2175,4.65,12.613,1,0,17.07,8,5,31,1
"721","NPC272064","C31H20O10",552.11,-3.0543,3.77,3.708,2,4,151.98,10,6,41,0
"722","NPC41217","C25H38O3",386.28,1.9285,3.88,6.331,3,1,54.37,11,3,28,1
"723","NPC152166","C19H18O8",374.1,-1.9715,2.67,1.438,2,2,103.68,11,3,27,0
"724","NPC23614","C21H18NO4.H2O",348.12,-1.7479,3.22,3.37,0,0,40.8,5,5,26,0
"725","NPC254886","C40H52O2",564.4,9.5218,5.64,13.163,2,1,37.3,23,1,42,2
"726","NPC269367","C12H9NO2",199.06,-0.2059,2.45,2.723,1,0,35.26,2,3,15,0
"727","NPC74539","C12H8O4",216.04,0.0641,2.34,1.69,1,0,48.67,2,3,16,0
"728","NPC201459","C30H48O2",440.37,2.7103,4.54,9.107,2,1,37.3,9,5,32,1
"729","NPC166993","C26H36O9",492.24,-0.6306,3.33,1.068,9,2,136.43,14,4,35,0
"730","NPC187616","C20H22O4",326.15,0.2723,3.22,4.363,0,1,47.92,9,3,24,0
"731","NPC243269","C20H26O3",314.19,2.0276,3.33,6.035,2,1,50.44,7,2,23,1
"732","NPC180777","C30H50O2",442.38,2.1268,4.54,10.426,2,1,37.3,9,5,32,1
"733","NPC294458","C35H46O6",562.33,2.8752,4.65,9.979,6,2,108.74,21,3,41,2
"734","NPC272064","C31H20O10",552.11,-3.0543,3.77,3.708,2,4,151.98,10,6,41,0
"735","NPC256925","C19H20O7",360.12,-1.3988,2.78,1.172,2,4,116.45,11,3,26,0
"736","NPC158371","C30H48O5",488.35,0.822,4.21,5.966,5,4,97.99,12,5,35,1
"737","NPC57463","C12H16O3",208.11,-1.2499,2.45,2.364,3,0,43.37,7,1,15,0
"738","NPC100879","C15H24",204.19,3.953,3.11,5.148,0,0,0,4,1,15,1
"739","NPC469380","C33H44O9",584.3,1.1989,4.1,2.476,9,1,117.59,14,6,42,0
"740","NPC247364","C15H14O4",258.09,-0.9649,2.67,2.781,0,3,69.92,7,2,19,0
"741","NPC469720","C40H46N4O2",614.36,0.7157,5.2,4.242,6,1,48.05,7,11,46,0
"742","NPC1464","C20H24N2O4",356.17,-1.7165,3,1.508,5,3,82.03,7,5,26,0
"743","NPC299706","C26H32O11",520.19,-2.659,3.11,1.307,7,5,164.37,16,4,37,0
"744","NPC475007","C30H50O5",490.37,0.5636,4.21,7.811,5,4,97.99,19,4,35,1
"745","NPC307052","C18H22O9",382.13,-3.087,2.45,-1.112,6,6,156.91,11,3,27,1
"746","NPC78540","C15H10O4",254.06,-1.4242,2.67,3.163,1,2,66.76,3,3,19,0
"747","NPC39064","C16H14O4",270.09,-1.1652,2.78,2.314,0,1,47.92,3,4,20,0
"748","NPC282445","C29H38O9",530.25,0.2886,3.66,2.16,8,1,121.5,13,5,38,0
"749","NPC94488","C19H30O4",322.21,-3.1839,3.11,6.549,4,1,63.6,15,1,23,2
"750","NPC155847","C10H15NO",165.12,0.0247,2.34,1.733,1,1,23.47,6,1,12,0
"751","NPC295777","C13H20O",192.15,1.5768,2.78,3.65,1,0,17.07,6,1,14,0
"752","NPC255566","C21H22O7",386.14,-1.8646,3,1.686,2,1,75.61,7,5,28,0
"753","NPC184049","C15H24O",220.18,1.7158,3,4.157,1,1,20.23,4,3,16,0
"754","NPC26974","C29H60",408.47,-7.6734,4.65,16.841,0,0,0,28,0,29,2
"755","NPC264317","C30H48O3",456.36,2.3495,4.43,9.407,3,2,57.53,10,5,33,1
"756","NPC284472","C20H36O4",340.26,-3.1712,3.22,7.218,4,1,55.76,17,1,24,2
"757","NPC246164","C28H34O6",466.24,1.1548,3.88,4.172,5,1,93.81,10,5,34,0
"758","NPC473918","C59H94O26",1218.6,-4.4609,5.09,2.099,26,15,420.66,40,9,85,3
"759","NPC157328","C15H20O6",296.13,-0.5513,2.45,-0.186,6,2,93.06,5,4,21,0
"760","NPC152097","C16H22O2",246.16,2.189,3,4.162,0,2,40.46,10,1,18,0
"761","NPC256612","C19H18O7",358.11,-1.1711,2.78,1.717,1,1,83.45,10,3,26,0
"762","NPC35038","C21H22O6",370.14,0.0112,3.11,1.923,1,3,96.22,10,3,27,0
"763","NPC67467","C29H30O8",506.19,-1.6868,3.77,4.402,3,3,114.68,15,4,37,0
"764","NPC86368","C46H80O4",696.61,-1.9409,6.08,16.726,4,2,66.76,27,5,50,2
"765","NPC57463","C12H16O3",208.11,-1.2499,2.45,2.364,3,0,43.37,7,1,15,0
"766","NPC245975","C20H14O8",382.07,-1.4134,2.78,0.438,4,2,119.36,7,4,28,0
"767","NPC133011","C18H21NO3",299.15,0.3884,3,1.134,2,1,41.93,5,4,22,0
"768","NPC45873","C15H10O6",286.05,-2.3448,2.45,1.462,1,4,107.22,5,3,21,0
"769","NPC292419","C30H52O",428.4,2.4864,4.65,13.026,1,1,20.23,9,5,31,1
"770","NPC34770","C14H13NO4",259.08,-0.3095,2.45,1.624,1,0,53.72,6,3,19,0
"771","NPC31896","C50H80O23",1048.51,-6.4225,4.43,-1.105,23,13,355.29,28,10,73,3
"772","NPC21599","C16H12O6",300.06,-1.9487,2.56,-0.16,3,3,104.06,6,3,22,0
"773","NPC238216","C40H40O10",680.26,-1.7585,4.76,3.282,2,4,136.3,16,7,50,0
"774","NPC322482","C16H10N2O2",262.07,-0.3156,2.78,2.148,3,0,52.08,2,4,20,0
"775","NPC278648","C28H46O3",430.34,1.5823,4.21,6.651,3,2,57.53,15,3,31,1
"776","NPC187616","C20H22O4",326.15,0.2723,3.22,4.363,0,1,47.92,9,3,24,0
"777","NPC240915","C11H8O5",220.04,-0.0845,2.12,1.09,1,0,53.99,2,3,16,0
"778","NPC155847","C10H15NO",165.12,0.0247,2.34,1.733,1,1,23.47,6,1,12,0
"779","NPC7095","C33H42O11",614.27,0.2629,3.88,5.086,11,2,162.73,19,4,44,2
"780","NPC247553","C9H6O3",162.03,-0.1903,2.12,1.532,1,1,46.53,1,2,12,0
"781","NPC95715","C15H10O8",318.04,-2.4501,2.23,0.158,5,3,134.27,7,3,23,0
"782","NPC178676","C15H20O2",232.15,1.1063,2.89,3.443,2,0,26.3,2,3,17,0
"783","NPC323356","C34H38O9",590.25,-1.3802,4.21,6,9,3,127.21,12,8,43,1
"784","NPC249583","C14H11NO2",225.08,-0.6646,2.67,2.863,2,1,42.09,3,3,17,0
"785","NPC138374","C30H50O",426.39,3.4636,4.65,11.352,1,1,20.23,9,5,31,1
"786","NPC11799","C13H14O2",202.1,0.7579,2.67,2.26,1,0,26.3,4,2,15,0
"787","NPC299706","C26H32O11",520.19,-2.659,3.11,1.307,7,5,164.37,16,4,37,0
"788","NPC344161","C21H26O4",342.18,0.5029,3.33,6.203,0,0,36.92,11,3,25,1
"789","NPC25455","C39H63NO11",721.44,-2.983,4.43,3.474,12,7,179.56,16,8,51,2
"790","NPC215584","C17H14N2",246.12,0.8636,3.11,3.938,2,1,28.68,2,4,19,0
"791","NPC7817","C75H124N14O16",1476.93,-2.1714,6.41,9.436,30,14,483.94,67,3,105,4
"792","NPC210434","C18H13NO3",291.09,-0.3674,3,3.348,2,0,48.42,4,4,22,0
"793","NPC142415","C30H48O3",456.36,2.1298,4.43,9.052,3,2,57.53,10,5,33,1
"794","NPC152166","C19H18O8",374.1,-1.9715,2.67,1.438,2,2,103.68,11,3,27,0
"795","NPC67493","C15H20O3",248.14,0.8857,2.78,0.811,3,1,46.53,3,3,18,0
"796","NPC37709","C30H18O10",538.09,-2.533,3.66,0.496,4,6,189.66,9,6,40,1
"797","NPC221231","C21H28O5",360.19,1.9336,3.22,2.727,5,0,69.67,7,2,26,0
"798","NPC105246","C15H24",204.19,3.2309,3.11,6.071,0,0,0,6,1,15,1
"799","NPC28337","C13H12O3",216.08,0.2856,2.56,2.112,1,1,50.44,5,2,16,0
"800","NPC136994","C17H16O5",300.1,-1.276,2.78,1.776,5,1,72.83,2,4,22,0
"801","NPC65940","C8H5NO2",147.03,1.2409,2.01,1.272,3,3,64.31,2,0,11,0
"802","NPC51198","C32H47BrO10",670.24,0.1898,3.77,4.451,9,3,140.98,18,4,43,0
"803","NPC80710","C16H12O5",284.07,-1.6391,2.67,2.031,1,2,75.99,5,3,21,0
"804","NPC255106","C16H14O5",286.08,-1.4059,2.67,2.049,1,2,75.99,5,3,21,0
"805","NPC228503","C15H14O3",242.09,-0.8476,2.78,2.696,0,2,49.69,4,3,18,0
"806","NPC204960","C17H18O5",302.12,-1.1908,2.78,3.016,1,2,75.99,10,2,22,0
"807","NPC276231","C60H56O11",952.38,5.5191,6.85,11.277,8,2,170.57,22,9,71,2
"808","NPC167546","C20H21NO4",339.15,-0.0116,3.11,2.164,1,0,40.16,5,5,25,0
"809","NPC74539","C12H8O4",216.04,0.0641,2.34,1.69,1,0,48.67,2,3,16,0
"810","NPC247553","C9H6O3",162.03,-0.1903,2.12,1.532,1,1,46.53,1,2,12,0
"811","NPC49964","C30H50O3",458.38,1.8933,4.43,7.471,3,3,60.69,15,4,33,1
"812","NPC171204","C17H22O4",290.15,2.1415,2.89,2.596,4,0,52.6,5,2,21,0
"813","NPC36852","C24H26O6",410.17,1.9042,3.44,3.11,1,3,96.22,13,3,30,0
"814","NPC53109","C19H30O4",322.21,-4.0748,3.11,7.372,4,2,74.6,15,1,23,2
"815","NPC123526","C20H20O6",356.13,-1.8128,3,2.13,2,1,66.38,5,5,26,0
"816","NPC233256","C22H33NO2",343.25,-0.2365,3.55,4.212,3,1,38.33,4,5,25,0
"817","NPC305496","C28H38O8",502.26,-0.7717,3.66,0.784,8,3,121.28,9,8,36,0
"818","NPC74539","C12H8O4",216.04,0.0641,2.34,1.69,1,0,48.67,2,3,16,0
"819","NPC176893","C15H12O3",240.08,-0.7389,2.78,3.145,0,3,60.69,4,3,18,0
"820","NPC116850","C14H16O9",328.08,-2.8389,2.01,-2.021,6,5,145.91,8,3,23,0
"821","NPC229646","C14H16O3",232.11,0.6021,2.67,2.291,1,0,35.53,6,2,17,0
"822","NPC23614","C21H18NO4.H2O",348.12,-1.7479,3.22,3.37,0,0,40.8,5,5,26,0
"823","NPC11422","C16H12O5",284.07,-1.4161,2.67,1.797,0,1,57.15,1,5,21,0
"824","NPC145832","C20H23NO4",341.16,-0.221,3.11,1.718,1,1,51.16,8,4,25,0
"825","NPC307063","C30H50O",426.39,3.2175,4.65,12.613,1,0,17.07,8,5,31,1
"826","NPC309953","C14H12O4",244.07,1.0769,2.56,1.966,1,0,44.76,2,3,18,0
"827","NPC20114","C28H28O11",540.16,-1.3653,3.33,1.332,6,1,120.37,12,6,39,0
"828","NPC248793","C25H26O5",406.18,1.2392,3.66,5.028,2,2,75.99,9,4,30,1
"829","NPC80781","C24H32O7",432.21,0.4601,3.33,4.608,7,1,106.97,13,3,31,0
"830","NPC70744","C10H10O4",194.06,-0.3908,2.12,1.231,2,2,66.76,6,1,14,0
"831","NPC228503","C15H14O3",242.09,-0.8476,2.78,2.696,0,2,49.69,4,3,18,0
"832","NPC299706","C26H32O11",520.19,-2.659,3.11,1.307,7,5,164.37,16,4,37,0
"833","NPC256283","C17H14O7",330.07,-1.9881,2.56,0.679,1,3,105.45,8,3,24,0
"834","NPC33320","C12H8O4",216.04,0.0641,2.34,1.69,1,0,48.67,2,3,16,0
"835","NPC46896","C20H30O3",318.22,0.3768,3.33,4.291,2,1,50.44,8,3,23,0
"836","NPC148893","C23H26O8",430.16,-1.5079,3.11,1.761,2,0,73.84,10,5,31,0
"837","NPC127933","C31H46O8",546.32,1.1745,3.99,6.594,8,1,108.36,21,3,39,2
"838","NPC260434","C14H12N2O3",256.08,-0.461,2.45,2.191,4,1,64.21,5,3,19,0
"839","NPC86412","C6H14O6",182.08,-2.9402,1.46,-3.896,6,6,121.38,11,0,12,1
"840","NPC231680","C30H52O3",460.39,1.591,4.43,8.928,3,2,49.69,12,5,33,1
"841","NPC119068","C46H48N2O8",756.34,-2.2938,5.42,5.274,2,8,163.9,19,8,56,2
"842","NPC11252","C20H26O8",394.16,-1.9308,2.78,-0.109,8,4,133.52,7,5,28,0
